timestamp,camera_id,hour,day_of_week,weather,total_slot,occupied,occupancy_rate
2015-11-25 08:30:00,08,8,Wednesday,O,54,3,0.05555555555555555
2015-11-25 08:40:00,01,8,Wednesday,O,35,7,0.2
2015-11-25 08:43:00,05,8,Wednesday,O,46,8,0.17391304347826086
2015-11-25 08:44:00,02,8,Wednesday,O,9,2,0.2222222222222222
2015-11-25 08:46:00,03,8,Wednesday,O,21,2,0.09523809523809523
2015-11-25 08:47:00,04,8,Wednesday,O,37,7,0.1891891891891892
2015-11-25 08:47:00,09,8,Wednesday,O,28,8,0.2857142857142857
2015-11-25 08:48:00,06,8,Wednesday,O,44,9,0.20454545454545456
2015-11-25 08:49:00,07,8,Wednesday,O,46,5,0.10869565217391304
2015-11-25 09:00:00,08,9,Wednesday,O,54,10,0.18518518518518517
2015-11-25 09:10:00,01,9,Wednesday,O,35,17,0.4857142857142857
2015-11-25 09:13:00,05,9,Wednesday,O,46,12,0.2608695652173913
2015-11-25 09:14:00,02,9,Wednesday,O,9,4,0.4444444444444444
2015-11-25 09:16:00,03,9,Wednesday,O,21,7,0.3333333333333333
2015-11-25 09:17:00,04,9,Wednesday,O,37,13,0.35135135135135137
2015-11-25 09:17:00,09,9,Wednesday,O,28,15,0.5357142857142857
2015-11-25 09:18:00,06,9,Wednesday,O,44,13,0.29545454545454547
2015-11-25 09:19:00,07,9,Wednesday,O,46,9,0.1956521739130435
2015-11-25 09:30:00,08,9,Wednesday,O,54,17,0.3148148148148148
2015-11-25 09:40:00,01,9,Wednesday,O,35,33,0.9428571428571428
2015-11-25 09:43:00,05,9,Wednesday,O,46,26,0.5652173913043478
2015-11-25 09:44:00,02,9,Wednesday,O,9,8,0.8888888888888888
2015-11-25 09:46:00,03,9,Wednesday,O,21,19,0.9047619047619048
2015-11-25 09:47:00,04,9,Wednesday,O,37,29,0.7837837837837838
2015-11-25 09:47:00,09,9,Wednesday,O,28,20,0.7142857142857143
2015-11-25 09:48:00,06,9,Wednesday,O,44,25,0.5681818181818182
2015-11-25 09:49:00,07,9,Wednesday,O,46,19,0.41304347826086957
2015-11-25 10:00:00,08,10,Wednesday,O,54,31,0.5740740740740741
2015-11-25 10:10:00,01,10,Wednesday,O,35,34,0.9714285714285714
2015-11-25 10:13:00,05,10,Wednesday,O,46,40,0.8695652173913043
2015-11-25 10:14:00,02,10,Wednesday,O,9,7,0.7777777777777778
2015-11-25 10:16:00,03,10,Wednesday,O,21,21,1.0
2015-11-25 10:17:00,04,10,Wednesday,O,37,37,1.0
2015-11-25 10:17:00,09,10,Wednesday,O,28,26,0.9285714285714286
2015-11-25 10:18:00,06,10,Wednesday,O,44,34,0.7727272727272727
2015-11-25 10:19:00,07,10,Wednesday,O,46,26,0.5652173913043478
2015-11-25 10:31:00,08,10,Wednesday,O,54,40,0.7407407407407407
2015-11-25 10:40:00,01,10,Wednesday,O,35,34,0.9714285714285714
2015-11-25 10:43:00,05,10,Wednesday,O,46,44,0.9565217391304348
2015-11-25 10:44:00,02,10,Wednesday,O,9,8,0.8888888888888888
2015-11-25 10:46:00,03,10,Wednesday,O,21,21,1.0
2015-11-25 10:47:00,04,10,Wednesday,O,37,37,1.0
2015-11-25 10:47:00,09,10,Wednesday,O,28,26,0.9285714285714286
2015-11-25 10:48:00,06,10,Wednesday,O,44,43,0.9772727272727273
2015-11-25 10:49:00,07,10,Wednesday,O,46,42,0.9130434782608695
2015-11-25 11:02:00,08,11,Wednesday,O,54,54,1.0
2015-11-25 11:10:00,01,11,Wednesday,O,35,34,0.9714285714285714
2015-11-25 11:13:00,05,11,Wednesday,O,46,46,1.0
2015-11-25 11:14:00,02,11,Wednesday,O,9,8,0.8888888888888888
2015-11-25 11:16:00,03,11,Wednesday,O,21,21,1.0
2015-11-25 11:17:00,04,11,Wednesday,O,37,37,1.0
2015-11-25 11:17:00,09,11,Wednesday,O,28,28,1.0
2015-11-25 11:18:00,06,11,Wednesday,O,44,44,1.0
2015-11-25 11:19:00,07,11,Wednesday,O,46,43,0.9347826086956522
2015-11-25 11:33:00,08,11,Wednesday,O,54,53,0.9814814814814815
2015-11-25 11:40:00,01,11,Wednesday,O,35,34,0.9714285714285714
2015-11-25 11:43:00,05,11,Wednesday,O,46,45,0.9782608695652174
2015-11-25 11:44:00,02,11,Wednesday,O,9,8,0.8888888888888888
2015-11-25 11:46:00,03,11,Wednesday,O,21,20,0.9523809523809523
2015-11-25 11:47:00,04,11,Wednesday,O,37,36,0.972972972972973
2015-11-25 11:47:00,09,11,Wednesday,O,28,27,0.9642857142857143
2015-11-25 11:48:00,06,11,Wednesday,O,44,44,1.0
2015-11-25 11:49:00,07,11,Wednesday,O,46,43,0.9347826086956522
2015-11-25 12:04:00,08,12,Wednesday,O,54,53,0.9814814814814815
2015-11-25 12:10:00,01,12,Wednesday,O,35,33,0.9428571428571428
2015-11-25 12:13:00,05,12,Wednesday,O,46,45,0.9782608695652174
2015-11-25 12:14:00,02,12,Wednesday,O,9,8,0.8888888888888888
2015-11-25 12:16:00,03,12,Wednesday,O,21,21,1.0
2015-11-25 12:17:00,04,12,Wednesday,O,37,36,0.972972972972973
2015-11-25 12:17:00,09,12,Wednesday,O,28,27,0.9642857142857143
2015-11-25 12:18:00,06,12,Wednesday,O,44,44,1.0
2015-11-25 12:19:00,07,12,Wednesday,O,46,42,0.9130434782608695
2015-11-25 12:35:00,08,12,Wednesday,O,54,48,0.8888888888888888
2015-11-25 12:40:00,01,12,Wednesday,O,35,32,0.9142857142857143
2015-11-25 12:43:00,05,12,Wednesday,O,46,45,0.9782608695652174
2015-11-25 12:44:00,02,12,Wednesday,O,9,8,0.8888888888888888
2015-11-25 12:46:00,03,12,Wednesday,O,21,20,0.9523809523809523
2015-11-25 12:47:00,04,12,Wednesday,O,37,34,0.918918918918919
2015-11-25 12:47:00,09,12,Wednesday,O,28,26,0.9285714285714286
2015-11-25 12:48:00,06,12,Wednesday,O,44,44,1.0
2015-11-25 12:49:00,07,12,Wednesday,O,46,40,0.8695652173913043
2015-11-25 13:05:00,08,13,Wednesday,O,54,41,0.7592592592592593
2015-11-25 13:10:00,01,13,Wednesday,O,35,28,0.8
2015-11-25 13:13:00,05,13,Wednesday,O,46,41,0.8913043478260869
2015-11-25 13:14:00,02,13,Wednesday,O,9,6,0.6666666666666666
2015-11-25 13:16:00,03,13,Wednesday,O,21,15,0.7142857142857143
2015-11-25 13:17:00,04,13,Wednesday,O,37,30,0.8108108108108109
2015-11-25 13:17:00,09,13,Wednesday,O,28,25,0.8928571428571429
2015-11-25 13:18:00,06,13,Wednesday,O,44,37,0.8409090909090909
2015-11-25 13:19:00,07,13,Wednesday,O,46,37,0.8043478260869565
2015-11-25 13:36:00,08,13,Wednesday,O,54,41,0.7592592592592593
2015-11-25 13:40:00,01,13,Wednesday,O,35,27,0.7714285714285715
2015-11-25 13:43:00,05,13,Wednesday,O,46,38,0.8260869565217391
2015-11-25 13:44:00,02,13,Wednesday,O,9,5,0.5555555555555556
2015-11-25 13:46:00,03,13,Wednesday,O,21,14,0.6666666666666666
2015-11-25 13:47:00,04,13,Wednesday,O,37,28,0.7567567567567568
2015-11-25 13:47:00,09,13,Wednesday,O,28,24,0.8571428571428571
2015-11-25 13:48:00,06,13,Wednesday,O,44,39,0.8863636363636364
2015-11-25 13:49:00,07,13,Wednesday,O,46,37,0.8043478260869565
2015-11-25 14:07:00,08,14,Wednesday,O,54,44,0.8148148148148148
2015-11-25 14:10:00,01,14,Wednesday,O,35,28,0.8
2015-11-25 14:13:00,05,14,Wednesday,O,46,41,0.8913043478260869
2015-11-25 14:14:00,02,14,Wednesday,O,9,6,0.6666666666666666
2015-11-25 14:16:00,03,14,Wednesday,O,21,15,0.7142857142857143
2015-11-25 14:17:00,04,14,Wednesday,O,37,31,0.8378378378378378
2015-11-25 14:17:00,09,14,Wednesday,O,28,23,0.8214285714285714
2015-11-25 14:18:00,06,14,Wednesday,O,44,41,0.9318181818181818
2015-11-25 14:19:00,07,14,Wednesday,O,46,38,0.8260869565217391
2015-11-25 14:37:00,08,14,Wednesday,O,54,44,0.8148148148148148
2015-11-25 14:40:00,01,14,Wednesday,O,35,29,0.8285714285714286
2015-11-25 14:43:00,05,14,Wednesday,O,46,42,0.9130434782608695
2015-11-25 14:44:00,02,14,Wednesday,O,9,6,0.6666666666666666
2015-11-25 14:46:00,03,14,Wednesday,O,21,16,0.7619047619047619
2015-11-25 14:47:00,04,14,Wednesday,O,37,32,0.8648648648648649
2015-11-25 14:47:00,09,14,Wednesday,O,28,24,0.8571428571428571
2015-11-25 14:48:00,06,14,Wednesday,O,44,41,0.9318181818181818
2015-11-25 14:49:00,07,14,Wednesday,O,46,38,0.8260869565217391
2015-11-25 15:08:00,08,15,Wednesday,O,54,46,0.8518518518518519
2015-11-25 15:10:00,01,15,Wednesday,O,35,34,0.9714285714285714
2015-11-25 15:13:00,05,15,Wednesday,O,46,43,0.9347826086956522
2015-11-25 15:14:00,02,15,Wednesday,O,9,7,0.7777777777777778
2015-11-25 15:16:00,03,15,Wednesday,O,21,21,1.0
2015-11-25 15:17:00,04,15,Wednesday,O,37,35,0.9459459459459459
2015-11-25 15:17:00,09,15,Wednesday,O,28,25,0.8928571428571429
2015-11-25 15:18:00,06,15,Wednesday,O,44,41,0.9318181818181818
2015-11-25 15:19:00,07,15,Wednesday,O,46,38,0.8260869565217391
2015-11-25 15:39:00,08,15,Wednesday,O,54,44,0.8148148148148148
2015-11-25 15:40:00,01,15,Wednesday,O,35,33,0.9428571428571428
2015-11-25 15:43:00,05,15,Wednesday,O,46,45,0.9782608695652174
2015-11-25 15:44:00,02,15,Wednesday,O,9,8,0.8888888888888888
2015-11-25 15:46:00,03,15,Wednesday,O,21,20,0.9523809523809523
2015-11-25 15:47:00,04,15,Wednesday,O,37,36,0.972972972972973
2015-11-25 15:47:00,09,15,Wednesday,O,28,23,0.8214285714285714
2015-11-25 15:48:00,06,15,Wednesday,O,44,42,0.9545454545454546
2015-11-25 15:49:00,07,15,Wednesday,O,46,38,0.8260869565217391
2015-11-25 16:10:00,01,16,Wednesday,O,35,31,0.8857142857142857
2015-11-25 16:10:00,08,16,Wednesday,O,54,42,0.7777777777777778
2015-11-25 16:13:00,05,16,Wednesday,O,46,45,0.9782608695652174
2015-11-25 16:14:00,02,16,Wednesday,O,9,8,0.8888888888888888
2015-11-25 16:16:00,03,16,Wednesday,O,21,18,0.8571428571428571
2015-11-25 16:17:00,04,16,Wednesday,O,37,34,0.918918918918919
2015-11-25 16:17:00,09,16,Wednesday,O,28,23,0.8214285714285714
2015-11-25 16:18:00,06,16,Wednesday,O,44,41,0.9318181818181818
2015-11-25 16:19:00,07,16,Wednesday,O,46,36,0.782608695652174
2015-11-25 16:40:00,01,16,Wednesday,O,35,30,0.8571428571428571
2015-11-25 16:40:00,08,16,Wednesday,O,54,41,0.7592592592592593
2015-11-25 16:43:00,05,16,Wednesday,O,46,42,0.9130434782608695
2015-11-25 16:44:00,02,16,Wednesday,O,9,8,0.8888888888888888
2015-11-25 16:46:00,03,16,Wednesday,O,21,16,0.7619047619047619
2015-11-25 16:47:00,04,16,Wednesday,O,37,33,0.8918918918918919
2015-11-25 16:47:00,09,16,Wednesday,O,28,20,0.7142857142857143
2015-11-25 16:48:00,06,16,Wednesday,O,44,37,0.8409090909090909
2015-11-25 16:49:00,07,16,Wednesday,O,46,32,0.6956521739130435
2015-11-25 17:17:00,09,17,Wednesday,O,28,16,0.5714285714285714
2015-11-25 17:47:00,09,17,Wednesday,O,28,10,0.35714285714285715
2015-11-27 07:10:00,01,7,Friday,S,35,5,0.14285714285714285
2015-11-27 07:14:00,02,7,Friday,S,9,3,0.3333333333333333
2015-11-27 07:16:00,03,7,Friday,S,21,1,0.047619047619047616
2015-11-27 07:17:00,04,7,Friday,S,37,3,0.08108108108108109
2015-11-27 07:17:00,05,7,Friday,S,46,1,0.021739130434782608
2015-11-27 07:17:00,09,7,Friday,S,28,3,0.10714285714285714
2015-11-27 07:18:00,06,7,Friday,S,44,2,0.045454545454545456
2015-11-27 07:19:00,07,7,Friday,S,46,0,0.0
2015-11-27 07:27:00,08,7,Friday,S,54,1,0.018518518518518517
2015-11-27 07:40:00,01,7,Friday,S,35,6,0.17142857142857143
2015-11-27 07:44:00,02,7,Friday,S,9,3,0.3333333333333333
2015-11-27 07:46:00,03,7,Friday,S,21,1,0.047619047619047616
2015-11-27 07:47:00,04,7,Friday,S,37,4,0.10810810810810811
2015-11-27 07:47:00,05,7,Friday,S,46,1,0.021739130434782608
2015-11-27 07:47:00,09,7,Friday,S,28,4,0.14285714285714285
2015-11-27 07:48:00,06,7,Friday,S,44,3,0.06818181818181818
2015-11-27 07:49:00,07,7,Friday,S,46,1,0.021739130434782608
2015-11-27 07:58:00,08,7,Friday,S,54,3,0.05555555555555555
2015-11-27 08:10:00,01,8,Friday,S,35,7,0.2
2015-11-27 08:14:00,02,8,Friday,S,9,3,0.3333333333333333
2015-11-27 08:16:00,03,8,Friday,S,21,1,0.047619047619047616
2015-11-27 08:17:00,04,8,Friday,S,37,5,0.13513513513513514
2015-11-27 08:17:00,05,8,Friday,S,46,2,0.043478260869565216
2015-11-27 08:17:00,09,8,Friday,S,28,10,0.35714285714285715
2015-11-27 08:18:00,06,8,Friday,S,44,3,0.06818181818181818
2015-11-27 08:19:00,07,8,Friday,S,46,1,0.021739130434782608
2015-11-27 08:29:00,08,8,Friday,S,54,5,0.09259259259259259
2015-11-27 08:40:00,01,8,Friday,S,35,7,0.2
2015-11-27 08:44:00,02,8,Friday,S,9,3,0.3333333333333333
2015-11-27 08:46:00,03,8,Friday,S,21,3,0.14285714285714285
2015-11-27 08:47:00,04,8,Friday,S,37,7,0.1891891891891892
2015-11-27 08:47:00,05,8,Friday,S,46,7,0.15217391304347827
2015-11-27 08:47:00,09,8,Friday,S,28,15,0.5357142857142857
2015-11-27 08:48:00,06,8,Friday,S,44,6,0.13636363636363635
2015-11-27 08:49:00,07,8,Friday,S,46,3,0.06521739130434782
2015-11-27 08:59:00,08,8,Friday,S,54,7,0.12962962962962962
2015-11-27 09:10:00,01,9,Friday,S,35,20,0.5714285714285714
2015-11-27 09:14:00,02,9,Friday,S,9,7,0.7777777777777778
2015-11-27 09:16:00,03,9,Friday,S,21,15,0.7142857142857143
2015-11-27 09:17:00,04,9,Friday,S,37,18,0.4864864864864865
2015-11-27 09:17:00,05,9,Friday,S,46,14,0.30434782608695654
2015-11-27 09:17:00,09,9,Friday,S,28,18,0.6428571428571429
2015-11-27 09:18:00,06,9,Friday,S,44,16,0.36363636363636365
2015-11-27 09:19:00,07,9,Friday,S,46,8,0.17391304347826086
2015-11-27 09:30:00,08,9,Friday,S,54,16,0.2962962962962963
2015-11-27 09:40:00,01,9,Friday,S,35,34,0.9714285714285714
2015-11-27 09:44:00,02,9,Friday,S,9,8,0.8888888888888888
2015-11-27 09:46:00,03,9,Friday,S,21,21,1.0
2015-11-27 09:47:00,04,9,Friday,S,37,30,0.8108108108108109
2015-11-27 09:47:00,05,9,Friday,S,46,34,0.7391304347826086
2015-11-27 09:47:00,09,9,Friday,S,28,22,0.7857142857142857
2015-11-27 09:48:00,06,9,Friday,S,44,28,0.6363636363636364
2015-11-27 09:49:00,07,9,Friday,S,46,22,0.4782608695652174
2015-11-27 10:01:00,08,10,Friday,S,54,33,0.6111111111111112
2015-11-27 10:10:00,01,10,Friday,S,35,34,0.9714285714285714
2015-11-27 10:14:00,02,10,Friday,S,9,8,0.8888888888888888
2015-11-27 10:16:00,03,10,Friday,S,21,21,1.0
2015-11-27 10:17:00,04,10,Friday,S,37,37,1.0
2015-11-27 10:17:00,05,10,Friday,S,46,46,1.0
2015-11-27 10:17:00,09,10,Friday,S,28,25,0.8928571428571429
2015-11-27 10:18:00,06,10,Friday,S,44,42,0.9545454545454546
2015-11-27 10:19:00,07,10,Friday,S,46,36,0.782608695652174
2015-11-27 10:32:00,08,10,Friday,S,54,49,0.9074074074074074
2015-11-27 10:40:00,01,10,Friday,S,35,34,0.9714285714285714
2015-11-27 10:44:00,02,10,Friday,S,9,8,0.8888888888888888
2015-11-27 10:46:00,03,10,Friday,S,21,21,1.0
2015-11-27 10:47:00,04,10,Friday,S,37,37,1.0
2015-11-27 10:47:00,05,10,Friday,S,46,46,1.0
2015-11-27 10:47:00,09,10,Friday,S,28,28,1.0
2015-11-27 10:48:00,06,10,Friday,S,44,43,0.9772727272727273
2015-11-27 10:49:00,07,10,Friday,S,46,43,0.9347826086956522
2015-11-27 11:03:00,08,11,Friday,S,54,53,0.9814814814814815
2015-11-27 11:10:00,01,11,Friday,S,35,33,0.9428571428571428
2015-11-27 11:14:00,02,11,Friday,S,9,8,0.8888888888888888
2015-11-27 11:16:00,03,11,Friday,S,21,21,1.0
2015-11-27 11:17:00,04,11,Friday,S,37,36,0.972972972972973
2015-11-27 11:17:00,05,11,Friday,S,46,46,1.0
2015-11-27 11:17:00,09,11,Friday,S,28,28,1.0
2015-11-27 11:18:00,06,11,Friday,S,44,44,1.0
2015-11-27 11:19:00,07,11,Friday,S,46,43,0.9347826086956522
2015-11-27 11:34:00,08,11,Friday,S,54,54,1.0
2015-11-27 11:40:00,01,11,Friday,S,35,34,0.9714285714285714
2015-11-27 11:44:00,02,11,Friday,S,9,8,0.8888888888888888
2015-11-27 11:46:00,03,11,Friday,S,21,21,1.0
2015-11-27 11:47:00,04,11,Friday,S,37,37,1.0
2015-11-27 11:47:00,05,11,Friday,S,46,46,1.0
2015-11-27 11:47:00,09,11,Friday,S,28,28,1.0
2015-11-27 11:48:00,06,11,Friday,S,44,44,1.0
2015-11-27 11:49:00,07,11,Friday,S,46,45,0.9782608695652174
2015-11-27 12:06:00,08,12,Friday,S,54,54,1.0
2015-11-27 12:10:00,01,12,Friday,S,35,33,0.9428571428571428
2015-11-27 12:14:00,02,12,Friday,S,9,8,0.8888888888888888
2015-11-27 12:16:00,03,12,Friday,S,21,21,1.0
2015-11-27 12:17:00,04,12,Friday,S,37,36,0.972972972972973
2015-11-27 12:17:00,05,12,Friday,S,46,46,1.0
2015-11-27 12:17:00,09,12,Friday,S,28,27,0.9642857142857143
2015-11-27 12:18:00,06,12,Friday,S,44,44,1.0
2015-11-27 12:19:00,07,12,Friday,S,46,45,0.9782608695652174
2015-11-27 12:37:00,08,12,Friday,S,54,53,0.9814814814814815
2015-11-27 12:40:00,01,12,Friday,S,35,33,0.9428571428571428
2015-11-27 12:44:00,02,12,Friday,S,9,7,0.7777777777777778
2015-11-27 12:46:00,03,12,Friday,S,21,20,0.9523809523809523
2015-11-27 12:47:00,04,12,Friday,S,37,35,0.9459459459459459
2015-11-27 12:47:00,05,12,Friday,S,46,43,0.9347826086956522
2015-11-27 12:47:00,09,12,Friday,S,28,23,0.8214285714285714
2015-11-27 12:48:00,06,12,Friday,S,44,41,0.9318181818181818
2015-11-27 12:49:00,07,12,Friday,S,46,44,0.9565217391304348
2015-11-27 13:08:00,08,13,Friday,S,54,50,0.9259259259259259
2015-11-27 13:10:00,01,13,Friday,S,35,31,0.8857142857142857
2015-11-27 13:14:00,02,13,Friday,S,9,6,0.6666666666666666
2015-11-27 13:16:00,03,13,Friday,S,21,19,0.9047619047619048
2015-11-27 13:17:00,04,13,Friday,S,37,32,0.8648648648648649
2015-11-27 13:17:00,05,13,Friday,S,46,39,0.8478260869565217
2015-11-27 13:17:00,09,13,Friday,S,28,20,0.7142857142857143
2015-11-27 13:18:00,06,13,Friday,S,44,38,0.8636363636363636
2015-11-27 13:19:00,07,13,Friday,S,46,41,0.8913043478260869
2015-11-27 13:39:00,08,13,Friday,S,54,48,0.8888888888888888
2015-11-27 13:40:00,01,13,Friday,S,35,29,0.8285714285714286
2015-11-27 13:44:00,02,13,Friday,S,9,6,0.6666666666666666
2015-11-27 13:46:00,03,13,Friday,S,21,18,0.8571428571428571
2015-11-27 13:47:00,04,13,Friday,S,37,30,0.8108108108108109
2015-11-27 13:47:00,05,13,Friday,S,46,38,0.8260869565217391
2015-11-27 13:47:00,09,13,Friday,S,28,21,0.75
2015-11-27 13:48:00,06,13,Friday,S,44,37,0.8409090909090909
2015-11-27 13:49:00,07,13,Friday,S,46,39,0.8478260869565217
2015-11-27 14:10:00,01,14,Friday,S,35,28,0.8
2015-11-27 14:11:00,08,14,Friday,S,54,50,0.9259259259259259
2015-11-27 14:14:00,02,14,Friday,S,9,6,0.6666666666666666
2015-11-27 14:16:00,03,14,Friday,S,21,17,0.8095238095238095
2015-11-27 14:17:00,04,14,Friday,S,37,28,0.7567567567567568
2015-11-27 14:17:00,05,14,Friday,S,46,38,0.8260869565217391
2015-11-27 14:17:00,09,14,Friday,S,28,21,0.75
2015-11-27 14:18:00,06,14,Friday,S,44,36,0.8181818181818182
2015-11-27 14:19:00,07,14,Friday,S,46,40,0.8695652173913043
2015-11-27 14:40:00,01,14,Friday,S,35,30,0.8571428571428571
2015-11-27 14:41:00,08,14,Friday,S,54,49,0.9074074074074074
2015-11-27 14:44:00,02,14,Friday,S,9,7,0.7777777777777778
2015-11-27 14:46:00,03,14,Friday,S,21,19,0.9047619047619048
2015-11-27 14:47:00,04,14,Friday,S,37,32,0.8648648648648649
2015-11-27 14:47:00,05,14,Friday,S,46,39,0.8478260869565217
2015-11-27 14:47:00,09,14,Friday,S,28,24,0.8571428571428571
2015-11-27 14:48:00,06,14,Friday,S,44,37,0.8409090909090909
2015-11-27 14:49:00,07,14,Friday,S,46,39,0.8478260869565217
2015-11-27 15:10:00,01,15,Friday,S,35,33,0.9428571428571428
2015-11-27 15:12:00,08,15,Friday,S,54,49,0.9074074074074074
2015-11-27 15:14:00,02,15,Friday,S,9,8,0.8888888888888888
2015-11-27 15:16:00,03,15,Friday,S,21,21,1.0
2015-11-27 15:17:00,04,15,Friday,S,37,35,0.9459459459459459
2015-11-27 15:17:00,05,15,Friday,S,46,42,0.9130434782608695
2015-11-27 15:17:00,09,15,Friday,S,28,26,0.9285714285714286
2015-11-27 15:18:00,06,15,Friday,S,44,37,0.8409090909090909
2015-11-27 15:19:00,07,15,Friday,S,46,38,0.8260869565217391
2015-11-27 15:40:00,01,15,Friday,S,35,33,0.9428571428571428
2015-11-27 15:43:00,08,15,Friday,S,54,47,0.8703703703703703
2015-11-27 15:44:00,02,15,Friday,S,9,7,0.7777777777777778
2015-11-27 15:46:00,03,15,Friday,S,21,21,1.0
2015-11-27 15:47:00,04,15,Friday,S,37,35,0.9459459459459459
2015-11-27 15:47:00,05,15,Friday,S,46,42,0.9130434782608695
2015-11-27 15:47:00,09,15,Friday,S,28,25,0.8928571428571429
2015-11-27 15:48:00,06,15,Friday,S,44,35,0.7954545454545454
2015-11-27 15:49:00,07,15,Friday,S,46,35,0.7608695652173914
2015-11-27 16:10:00,01,16,Friday,S,35,31,0.8857142857142857
2015-11-27 16:14:00,02,16,Friday,S,9,6,0.6666666666666666
2015-11-27 16:14:00,08,16,Friday,S,54,43,0.7962962962962963
2015-11-27 16:16:00,03,16,Friday,S,21,20,0.9523809523809523
2015-11-27 16:17:00,04,16,Friday,S,37,34,0.918918918918919
2015-11-27 16:17:00,05,16,Friday,S,46,37,0.8043478260869565
2015-11-27 16:17:00,09,16,Friday,S,28,24,0.8571428571428571
2015-11-27 16:18:00,06,16,Friday,S,44,30,0.6818181818181818
2015-11-27 16:19:00,07,16,Friday,S,46,33,0.717391304347826
2015-11-27 16:40:00,01,16,Friday,S,35,26,0.7428571428571429
2015-11-27 16:44:00,02,16,Friday,S,9,5,0.5555555555555556
2015-11-27 16:44:00,08,16,Friday,S,54,42,0.7777777777777778
2015-11-27 16:46:00,03,16,Friday,S,21,16,0.7619047619047619
2015-11-27 16:47:00,04,16,Friday,S,37,30,0.8108108108108109
2015-11-27 16:47:00,05,16,Friday,S,46,34,0.7391304347826086
2015-11-27 16:47:00,09,16,Friday,S,28,21,0.75
2015-11-27 16:48:00,06,16,Friday,S,44,27,0.6136363636363636
2015-11-27 16:49:00,07,16,Friday,S,46,32,0.6956521739130435
2015-11-29 07:14:00,02,7,Sunday,O,9,3,0.3333333333333333
2015-11-29 07:16:00,03,7,Sunday,O,21,1,0.047619047619047616
2015-11-29 07:17:00,04,7,Sunday,O,37,2,0.05405405405405406
2015-11-29 07:17:00,09,7,Sunday,O,28,1,0.03571428571428571
2015-11-29 07:18:00,05,7,Sunday,O,46,1,0.021739130434782608
2015-11-29 07:18:00,06,7,Sunday,O,44,0,0.0
2015-11-29 07:18:00,08,7,Sunday,O,54,2,0.037037037037037035
2015-11-29 07:19:00,07,7,Sunday,O,46,0,0.0
2015-11-29 07:40:00,01,7,Sunday,O,35,4,0.11428571428571428
2015-11-29 07:44:00,02,7,Sunday,O,9,3,0.3333333333333333
2015-11-29 07:46:00,03,7,Sunday,O,21,1,0.047619047619047616
2015-11-29 07:47:00,04,7,Sunday,O,37,2,0.05405405405405406
2015-11-29 07:47:00,09,7,Sunday,O,28,1,0.03571428571428571
2015-11-29 07:48:00,05,7,Sunday,O,46,1,0.021739130434782608
2015-11-29 07:48:00,06,7,Sunday,O,44,0,0.0
2015-11-29 07:48:00,08,7,Sunday,O,54,2,0.037037037037037035
2015-11-29 07:49:00,07,7,Sunday,O,46,0,0.0
2015-11-29 08:10:00,01,8,Sunday,O,35,4,0.11428571428571428
2015-11-29 08:14:00,02,8,Sunday,O,9,3,0.3333333333333333
2015-11-29 08:16:00,03,8,Sunday,O,21,1,0.047619047619047616
2015-11-29 08:17:00,04,8,Sunday,O,37,2,0.05405405405405406
2015-11-29 08:17:00,09,8,Sunday,O,28,1,0.03571428571428571
2015-11-29 08:18:00,05,8,Sunday,O,46,2,0.043478260869565216
2015-11-29 08:18:00,06,8,Sunday,O,44,0,0.0
2015-11-29 08:18:00,08,8,Sunday,O,54,2,0.037037037037037035
2015-11-29 08:19:00,07,8,Sunday,O,46,0,0.0
2015-11-29 08:40:00,01,8,Sunday,O,35,4,0.11428571428571428
2015-11-29 08:44:00,02,8,Sunday,O,9,3,0.3333333333333333
2015-11-29 08:46:00,03,8,Sunday,O,21,1,0.047619047619047616
2015-11-29 08:47:00,04,8,Sunday,O,37,2,0.05405405405405406
2015-11-29 08:47:00,09,8,Sunday,O,28,1,0.03571428571428571
2015-11-29 08:48:00,05,8,Sunday,O,46,2,0.043478260869565216
2015-11-29 08:48:00,06,8,Sunday,O,44,0,0.0
2015-11-29 08:48:00,08,8,Sunday,O,54,2,0.037037037037037035
2015-11-29 08:49:00,07,8,Sunday,O,46,0,0.0
2015-11-29 09:10:00,01,9,Sunday,O,35,4,0.11428571428571428
2015-11-29 09:14:00,02,9,Sunday,O,9,3,0.3333333333333333
2015-11-29 09:16:00,03,9,Sunday,O,21,1,0.047619047619047616
2015-11-29 09:17:00,04,9,Sunday,O,37,2,0.05405405405405406
2015-11-29 09:17:00,09,9,Sunday,O,28,1,0.03571428571428571
2015-11-29 09:18:00,05,9,Sunday,O,46,1,0.021739130434782608
2015-11-29 09:18:00,06,9,Sunday,O,44,0,0.0
2015-11-29 09:18:00,08,9,Sunday,O,54,2,0.037037037037037035
2015-11-29 09:19:00,07,9,Sunday,O,46,0,0.0
2015-11-29 09:40:00,01,9,Sunday,O,35,4,0.11428571428571428
2015-11-29 09:44:00,02,9,Sunday,O,9,3,0.3333333333333333
2015-11-29 09:46:00,03,9,Sunday,O,21,1,0.047619047619047616
2015-11-29 09:47:00,04,9,Sunday,O,37,2,0.05405405405405406
2015-11-29 09:47:00,09,9,Sunday,O,28,1,0.03571428571428571
2015-11-29 09:48:00,05,9,Sunday,O,46,1,0.021739130434782608
2015-11-29 09:48:00,06,9,Sunday,O,44,0,0.0
2015-11-29 09:48:00,08,9,Sunday,O,54,2,0.037037037037037035
